timestamp,frame,px,py,pvx,pvy,a_attack,a_dash,a_idle,aim
11.768,352,1.1726,-4.9438,2.4000,0.0000,0,0,0,-0.0034
11.801,353,1.2529,-4.9438,2.4000,0.0000,0,0,0,0.0142
11.836,354,1.3355,-4.9438,2.4000,0.0000,0,0,0,0.0414
11.870,355,1.4184,-4.9438,2.4000,0.0000,0,0,0,0.0598
11.902,356,1.4946,-4.9438,2.4000,0.0000,0,0,0,0.0604
11.934,357,1.5718,-4.9438,2.4000,0.0000,0,0,0,0.0605
11.968,358,1.6539,-4.9438,2.4000,0.0000,0,0,0,0.0606
12.003,359,1.7368,-4.9438,2.4000,0.0000,0,0,0,0.0755
12.035,360,1.8137,-4.9438,2.4000,0.0000,0,0,0,0.2428
12.069,361,1.8903,-4.9438,0.0000,0.0000,0,0,1,2.8339
12.103,362,1.8903,-4.9438,0.0000,0.0000,0,0,1,2.9788
12.135,363,1.8865,-4.9438,-2.4000,0.0000,0,0,0,3.0042
12.168,364,1.8083,-4.9438,-2.4000,0.0000,0,0,0,3.0109
12.201,365,1.7269,-4.9438,-2.4000,0.0000,0,0,0,3.0113
12.234,366,1.6480,-4.9438,-2.4000,0.0000,0,0,0,3.0119
12.266,367,1.5720,-4.9438,-2.4000,0.0000,0,0,0,3.0112
12.299,368,1.4935,-4.9438,-2.4000,0.0000,0,0,0,3.0107
12.333,369,1.4114,-4.9438,-2.4000,0.0000,0,0,0,3.0102
12.367,370,1.3306,-4.9438,-2.4000,0.0000,0,0,0,3.0097
12.404,371,1.2414,-4.9438,-2.4000,0.0000,0,0,0,3.0093
12.433,372,1.1711,-4.9438,-2.4000,0.0000,0,0,0,3.0411
12.466,373,1.0925,-4.9438,-2.4000,0.0000,0,0,0,3.0561
12.499,374,1.0119,-4.9438,-2.4000,0.0000,0,0,0,3.0664
12.534,375,0.9286,-4.9438,-2.4000,0.0000,0,0,0,3.0775
12.570,376,0.8424,-4.9438,-2.4000,0.0000,0,0,0,3.0955
12.601,377,0.7681,-4.9438,-2.4000,0.0000,0,0,0,3.1188
12.632,378,0.6927,-4.9438,-2.4000,0.0000,0,0,0,-3.1403
12.666,379,0.6125,-4.9438,-2.4000,0.0000,0,0,0,-3.1229
12.700,380,0.5314,-4.9438,-2.4000,0.0000,0,0,0,-3.1158
12.734,381,0.4476,-4.9438,-2.4000,0.0000,0,0,0,-3.1032
12.770,382,0.3633,-4.9438,-2.4000,0.0000,0,0,0,-3.0975
12.800,383,0.2899,-4.9438,-2.4000,0.0000,0,0,0,-3.0973
12.834,384,0.2089,-4.9438,-2.4000,0.0000,0,0,0,-3.0973
12.867,385,0.1307,-4.9438,-2.4000,0.0000,0,0,0,-3.0971
12.900,386,0.0498,-4.9438,-2.4000,0.0000,0,0,0,-3.0970
12.936,387,-0.0368,-4.9438,-2.4000,0.0000,0,0,0,-3.0966
12.970,388,-0.1181,-4.9438,-2.4000,0.0000,0,0,0,-3.1018
13.000,389,-0.1886,-4.9438,-2.4000,0.0000,0,0,0,-3.1018
13.034,390,-0.2712,-4.9438,-2.4000,0.0000,1,0,0,-3.1018
13.069,391,-0.3553,-4.9438,-2.4000,0.0000,0,0,0,-3.1017
13.099,392,-0.4279,-4.9438,-2.4000,0.0000,0,0,0,-3.1016
13.139,393,-0.4297,-4.8494,0.0000,2.4000,0,0,0,-3.1017
13.169,394,-0.4297,-4.7784,0.0000,2.4000,0,0,0,-3.0856
13.200,395,-0.4297,-4.7045,0.0000,2.4000,0,0,0,-3.0768
13.232,396,-0.4297,-4.6259,0.0000,2.4000,0,0,0,-3.0679
13.270,397,-0.4297,-4.0529,0.0000,2.4000,0,1,0,-3.0597
13.302,398,-0.4297,-3.9762,0.0000,2.4000,0,1,0,-2.9707
13.334,399,-0.4297,-2.9260,0.0000,2.4000,0,1,0,-2.9797
13.369,400,-0.4297,-1.8909,0.0000,2.4000,0,1,0,-2.8525
13.403,401,-0.4297,-1.6196,0.0000,2.4000,0,1,0,-2.7534
13.434,402,-0.4297,-1.6248,0.0000,2.4000,0,0,0,-2.7684
13.465,403,-0.4297,-1.5498,0.0000,2.4000,0,0,0,-2.8153
13.499,404,-0.4297,-1.4675,0.0000,2.4000,0,0,0,-2.8412
13.532,405,-0.4297,-1.3887,0.0000,2.4000,0,0,0,-2.8628
13.567,406,-0.4297,-1.3061,0.0000,2.4000,0,0,0,-2.8852
13.601,407,-0.4297,-1.2237,0.0000,2.4000,0,0,0,-2.9025
13.634,408,-0.4297,-1.1433,0.0000,2.4000,0,0,0,-2.9187
13.666,409,-0.4297,-1.0681,0.0000,2.4000,0,0,0,-2.9329
13.702,410,-0.4297,-0.9817,0.0000,2.4000,0,0,0,-2.9453
13.734,411,-0.4297,-0.9052,0.0000,2.4000,0,0,0,-2.9528
13.768,412,-0.4297,-0.8233,0.0000,2.4000,0,0,0,-2.9637
13.800,413,-0.4297,-0.7452,0.0000,2.4000,0,0,0,-2.9698
13.832,414,-0.4297,-0.6696,0.0000,2.4000,0,0,0,-2.9768
13.867,415,-0.4297,-0.5840,0.0000,2.4000,0,0,0,-2.9825
13.901,416,-0.4297,-0.5036,0.0000,2.4000,0,0,0,-2.9852
13.937,417,-0.4297,-0.4183,0.0000,2.4000,0,0,0,-2.9904
13.968,418,-0.4297,-0.3428,0.0000,2.4000,0,0,0,-2.9930
14.000,419,-0.4297,-0.2666,0.0000,2.4000,0,0,0,-2.9977
14.035,420,-0.4297,-0.1810,0.0000,2.4000,0,0,0,-3.0000
14.070,421,-0.4297,-0.0983,0.0000,2.4000,0,0,0,-3.0046
14.102,422,-0.4333,-0.0224,-1.6971,1.6971,0,0,0,-3.0249
14.134,423,-0.4866,0.0310,-1.6971,1.6971,0,0,0,-3.0659
14.169,424,-0.5474,0.0917,-1.6971,1.6971,0,0,0,-3.1137
14.202,425,-0.6032,0.1475,-1.6971,1.6971,0,0,0,3.1006
14.237,426,-0.6628,0.2072,-1.6971,1.6971,0,0,0,3.0429
14.266,427,-0.7118,0.2562,-1.6971,1.6971,0,0,0,2.9604
14.301,428,-0.7706,0.3150,-1.6971,1.6971,0,0,0,2.8857
14.334,429,-0.8267,0.3711,-1.6971,1.6971,0,0,0,2.7857
14.368,430,-0.8851,0.4295,-1.6971,1.6971,0,0,0,2.7158
14.402,431,-0.9430,0.4873,-1.6971,1.6971,0,0,0,2.6828
14.437,432,-1.0018,0.5461,-1.6971,1.6971,0,0,0,2.6760
14.468,433,-1.0547,0.5991,-1.6971,1.6971,0,0,0,2.6741
14.502,434,-1.1126,0.6570,-1.6971,1.6971,0,0,0,2.6720
14.535,435,-1.1679,0.7122,-1.6971,1.6971,0,0,0,2.6780
14.568,436,-1.2240,0.7683,-1.6971,1.6971,0,0,0,2.6810
14.600,437,-1.2778,0.8222,-1.6971,1.6971,0,0,0,2.6782
14.635,438,-1.3372,0.8816,-1.6971,1.6971,0,0,0,2.6773
14.669,439,-1.3949,0.9393,-1.6971,1.6971,0,0,0,2.6763
14.702,440,-1.4517,0.9961,-1.6971,1.6971,0,0,0,2.6738
14.736,441,-1.5083,1.0527,-1.6971,1.6971,0,0,0,2.6691
14.768,442,-1.5635,1.1079,-1.6971,1.6971,0,0,0,2.6646
14.801,443,-1.6189,1.1633,-1.6971,1.6971,0,0,0,2.6660
14.837,444,-1.6742,1.2274,0.0000,2.4000,0,0,0,2.6664
14.867,445,-1.6742,1.2992,0.0000,2.4000,0,0,0,2.6753
14.900,446,-1.6742,1.3783,0.0000,2.4000,0,0,0,2.6835
14.933,447,-1.6742,1.4574,0.0000,2.4000,0,0,0,2.6908
14.968,448,-1.6742,1.5419,0.0000,2.4000,0,0,0,2.6948
15.002,449,-1.6742,1.6222,0.0000,2.4000,0,0,0,2.7004
15.036,450,-1.6742,1.7041,0.0000,2.4000,1,0,0,2.7066
15.068,451,-1.6742,1.7811,0.0000,2.4000,0,0,0,2.7113
15.100,452,-1.6742,1.8578,0.0000,2.4000,0,0,0,2.7128
15.135,453,-1.6742,1.9415,0.0000,2.4000,0,0,0,2.7226
15.166,454,-1.6742,2.0180,0.0000,2.4000,0,0,0,2.7312
15.202,455,-1.6138,2.0790,1.6971,1.6971,0,0,0,2.7351
15.237,456,-1.5548,2.1380,1.6971,1.6971,0,0,0,2.7450
15.269,457,-1.4998,2.1930,1.6971,1.6971,0,0,0,2.7580
15.302,458,-1.4454,2.2474,1.6971,1.6971,0,0,0,2.7725
15.338,459,-1.3837,2.3091,1.6971,1.6971,0,0,0,2.7922
15.370,460,-1.3291,2.3637,1.6971,1.6971,0,0,0,2.8152
15.402,461,-1.2743,2.4185,1.6971,1.6971,0,0,0,2.8178
15.434,462,-1.2200,2.4728,1.6971,1.6971,0,0,0,2.7939
15.466,463,-1.1654,2.5274,1.6971,1.6971,0,0,0,2.7381
15.501,464,-1.1065,2.5863,1.6971,1.6971,0,0,0,2.6541
15.536,465,-1.0470,2.6457,1.6971,1.6971,0,0,0,2.5510
15.571,466,-0.9877,2.7051,1.6971,1.6971,0,0,0,2.4784
15.604,467,-0.9321,2.7607,1.6971,1.6971,0,0,0,2.3009
15.635,468,-0.8792,2.8136,1.6971,1.6971,0,0,0,1.8247
15.668,469,-0.8230,2.8698,1.6971,1.6971,0,0,0,1.1346
15.703,470,-0.7635,2.9293,1.6971,1.6971,0,0,0,0.7236
15.736,471,-0.7083,2.9845,1.6971,1.6971,0,0,0,0.5156
15.770,472,-0.6510,3.0418,1.6971,1.6971,0,0,0,0.4067
15.801,473,-0.5975,3.0953,1.6971,1.6971,0,0,0,0.3495
15.833,474,-0.5440,3.1488,1.6971,1.6971,0,0,0,0.3159
15.868,475,-0.4847,3.2081,1.6971,1.6971,0,0,0,0.3037
15.902,476,-0.4266,3.2662,1.6971,1.6971,0,0,0,0.2978
15.935,477,-0.3697,3.3230,1.6971,1.6971,0,0,0,0.2825
15.969,478,-0.3121,3.3806,1.6971,1.6971,0,0,0,0.2404
16.000,479,-0.2595,3.4333,1.6971,1.6971,0,0,0,0.2077
16.035,480,-0.2010,3.4918,1.6971,1.6971,0,0,0,0.2004
16.066,481,-0.1472,3.5456,1.6971,1.6971,0,0,0,0.1952
16.101,482,-0.0882,3.6046,1.6971,1.6971,0,0,0,0.1960
16.137,483,-0.0278,3.6650,1.6971,1.6971,0,0,0,0.1953
16.168,484,0.0249,3.7177,1.6971,1.6971,0,0,0,0.1921
16.201,485,0.0820,3.7722,2.4000,0.0000,0,0,0,0.1880
16.234,486,0.1600,3.7722,2.4000,0.0000,0,0,0,0.1719
16.266,487,0.2382,3.7722,2.4000,0.0000,0,0,0,0.1599
16.299,488,0.3158,3.7722,2.4000,0.0000,0,0,0,0.1658
16.335,489,0.4043,3.7722,2.4000,0.0000,0,0,0,0.1669
16.367,490,0.4806,3.7722,2.4000,0.0000,0,0,0,0.1660
16.400,491,0.5584,3.7722,2.4000,0.0000,0,0,0,0.1711
16.436,492,0.6452,3.7722,2.4000,0.0000,0,0,0,0.1751
16.466,493,0.7167,3.7722,2.4000,0.0000,0,0,0,0.1789
16.501,494,0.8006,3.7722,2.4000,0.0000,0,0,0,0.1818
16.536,495,0.8858,3.7722,2.4000,0.0000,0,0,0,0.1890
16.569,496,0.9645,3.7722,2.4000,0.0000,0,0,0,0.1973
16.602,497,1.0454,3.7722,2.4000,0.0000,0,0,0,0.1992
16.636,498,1.1250,3.7722,2.4000,0.0000,0,0,0,0.1988
16.667,499,1.2014,3.7722,2.4000,0.0000,0,0,0,0.1961
16.699,500,1.2770,3.7722,2.4000,0.0000,0,0,0,0.1995
16.735,501,1.3625,3.7722,2.4000,0.0000,0,0,0,0.2049
16.767,502,1.4403,3.7722,2.4000,0.0000,0,0,0,0.2061
16.801,503,1.5218,3.7722,2.4000,0.0000,0,0,0,0.2066
16.832,504,1.5972,3.7722,2.4000,0.0000,0,0,0,0.2074
16.867,505,1.6565,3.7151,1.6971,-1.6971,0,0,0,0.2026
16.900,506,1.7125,3.6591,1.6971,-1.6971,0,0,0,0.2094
16.933,507,1.7680,3.6036,1.6971,-1.6971,0,0,0,0.2157
16.968,508,1.8271,3.5445,1.6971,-1.6971,0,0,0,0.2212
16.998,509,1.8791,3.4925,1.6971,-1.6971,0,0,0,0.2264
17.033,510,1.9386,3.4330,1.6971,-1.6971,0,0,0,0.2294
17.068,511,1.9980,3.3736,1.6971,-1.6971,0,0,0,0.2339
17.100,512,2.0521,3.3195,1.6971,-1.6971,0,0,0,0.2370
17.135,513,2.1110,3.2606,1.6971,-1.6971,0,0,0,0.2387
17.165,514,2.1631,3.2085,1.6971,-1.6971,0,0,0,0.2446
17.203,515,2.2513,3.2065,2.4000,0.0000,0,0,0,0.2480
17.233,516,2.3247,3.2065,2.4000,0.0000,0,0,0,0.2576
17.270,517,2.4120,3.2065,2.4000,0.0000,0,0,0,0.2600
17.300,518,2.4850,3.2065,2.4000,0.0000,0,0,0,0.2663
17.334,519,2.5662,3.2065,2.4000,0.0000,0,0,0,0.2623
17.367,520,2.6467,3.2065,2.4000,0.0000,0,0,0,0.2601
17.399,521,2.7235,3.2065,2.4000,0.0000,0,0,0,0.2576
17.435,522,2.8091,3.2065,2.4000,0.0000,0,0,0,0.2554
17.469,523,2.8917,3.2065,2.4000,0.0000,0,0,0,0.2540
17.501,524,2.9679,3.2065,2.4000,0.0000,0,0,0,0.2523
17.536,525,3.0509,3.2065,2.4000,0.0000,0,0,0,0.2507
17.567,526,3.1248,3.2065,2.4000,0.0000,0,0,0,0.2499
17.604,527,3.2136,3.2065,2.4000,0.0000,0,0,0,0.2486
17.635,528,3.2880,3.2065,2.4000,0.0000,1,0,0,0.2484
17.666,529,3.3637,3.2065,2.4000,0.0000,0,0,0,0.2471
17.702,530,3.4493,3.2065,2.4000,0.0000,0,0,0,0.2466
17.735,531,3.5283,3.2065,2.4000,0.0000,0,0,0,0.2464
17.767,532,3.6066,3.2065,2.4000,0.0000,0,0,0,0.2457
17.799,533,3.6832,3.2065,2.4000,0.0000,0,0,0,0.2453
17.833,534,3.7633,3.2065,2.4000,0.0000,0,0,0,0.2514
17.868,535,3.8479,3.2065,2.4000,0.0000,0,0,0,0.2617
17.903,536,3.9300,3.2016,1.6971,-1.6971,0,0,0,0.2722
17.935,537,3.9849,3.1467,1.6971,-1.6971,0,0,0,0.2798
17.967,538,4.0382,3.0934,1.6971,-1.6971,0,0,0,0.2848
18.001,539,4.0965,3.0351,1.6971,-1.6971,0,0,0,0.2902
18.034,540,4.1519,2.9796,1.6971,-1.6971,0,0,0,0.2960
18.066,541,4.2070,2.9246,1.6971,-1.6971,0,0,0,0.2998
18.102,542,4.2677,2.8639,1.6971,-1.6971,0,0,0,0.3034
18.132,543,4.3195,2.8121,1.6971,-1.6971,0,0,0,0.3075
18.170,544,4.3824,2.7492,1.6971,-1.6971,0,0,0,0.3118
18.201,545,4.4354,2.6962,1.6971,-1.6971,0,0,0,0.3197
18.234,546,4.4921,2.6395,1.6971,-1.6971,0,0,0,0.3288
18.269,547,4.5505,2.5811,1.6971,-1.6971,0,0,0,0.3460
18.300,548,4.6043,2.5273,1.6971,-1.6971,0,0,0,0.3836
18.342,549,4.6464,2.4570,-1.6971,-1.6971,0,0,0,0.4387
18.370,550,4.5978,2.4085,-1.6971,-1.6971,0,0,0,0.5882
18.403,551,4.5423,2.3530,-1.6971,-1.6971,0,0,0,0.6857
18.438,552,4.4828,2.2934,-1.6971,-1.6971,0,0,0,0.9702
18.471,553,4.4267,2.2374,-1.6971,-1.6971,0,0,0,-2.8283
18.502,554,4.3743,2.1849,-1.6971,-1.6971,0,0,0,-2.6209
18.534,555,4.3192,2.1299,-1.6971,-1.6971,0,0,0,-2.5992
18.569,556,4.2610,2.0717,-1.6971,-1.6971,0,0,0,-2.6003
18.601,557,4.2070,2.0176,-1.6971,-1.6971,0,0,0,-2.5950
18.635,558,4.1492,1.9599,-1.6971,-1.6971,0,0,0,-2.5894
18.671,559,4.0874,1.8980,-1.6971,-1.6971,0,0,0,-2.5956
18.703,560,4.0340,1.8446,-1.6971,-1.6971,0,0,0,-2.6262
18.736,561,3.9767,1.7874,-1.6971,-1.6971,0,0,0,-2.6879
18.769,562,3.9205,1.7311,-1.6971,-1.6971,0,0,0,-2.7636
18.802,563,3.8648,1.6754,-1.6971,-1.6971,0,0,0,-2.8094
18.833,564,3.8123,1.6229,-1.6971,-1.6971,0,0,0,-2.8196
18.867,565,3.7543,1.5649,-1.6971,-1.6971,0,0,0,-2.8186
18.901,566,3.6972,1.5078,-1.6971,-1.6971,0,0,0,-2.8188
18.934,567,3.6404,1.4511,-1.6971,-1.6971,0,0,0,-2.8182
18.968,568,3.5839,1.3945,-1.6971,-1.6971,0,0,0,-2.8178
19.002,569,3.5250,1.3356,-1.6971,-1.6971,0,0,0,-2.8174
19.036,570,3.4686,1.2792,-1.6971,-1.6971,0,0,0,-2.8174
19.069,571,3.4121,1.2227,-1.6971,-1.6971,0,0,0,-2.8102
19.100,572,3.3591,1.1697,-1.6971,-1.6971,0,0,0,-2.8100
19.135,573,3.3007,1.1114,-1.6971,-1.6971,0,0,0,-2.8095
19.166,574,3.2480,1.0586,-1.6971,-1.6971,0,0,0,-2.8099
19.202,575,3.1855,0.9961,-1.6971,-1.6971,0,0,0,-2.8092
19.239,576,3.1242,0.9348,-1.6971,-1.6971,0,0,0,-2.8101
19.271,577,3.0691,0.8798,-1.6971,-1.6971,0,0,0,-2.8099
19.300,578,3.0200,0.8306,-1.6971,-1.6971,0,0,0,-2.8090
19.334,579,2.9618,0.7724,-1.6971,-1.6971,0,0,0,-2.8084
19.369,580,2.9023,0.7129,-1.6971,-1.6971,0,0,0,-2.8093
19.400,581,2.8498,0.6604,-1.6971,-1.6971,0,0,0,-2.8183
19.438,582,2.7863,0.5969,-1.6971,-1.6971,0,0,0,-2.8197
19.470,583,2.7315,0.5421,-1.6971,-1.6971,0,0,0,-2.8225
19.500,584,2.6809,0.4916,-1.6971,-1.6971,0,0,0,-2.8215
19.536,585,2.5831,0.3938,-2.7153,-2.7153,0,0,0,-2.8210
19.566,586,2.5012,0.3118,-2.7153,-2.7153,0,0,0,-2.8262
19.601,587,2.4071,0.2177,-2.7153,-2.7153,0,0,0,-2.8279
19.634,588,2.3165,0.1272,-2.7153,-2.7153,0,0,0,-2.8318
19.668,589,2.2257,0.0364,-2.7153,-2.7153,0,0,0,-2.8339
19.700,590,2.1389,-0.0505,-2.7153,-2.7153,0,0,0,-2.8360
19.735,591,2.0433,-0.1461,-2.7153,-2.7153,0,0,0,-2.8374
19.770,592,1.9464,-0.2430,-2.7153,-2.7153,0,0,0,-2.8400
19.801,593,1.8624,-0.3269,-2.7153,-2.7153,0,0,0,-2.8468
19.833,594,1.7753,-0.4140,-2.7153,-2.7153,0,0,0,-2.8570
19.866,595,1.6857,-0.5037,-2.7153,-2.7153,0,0,0,-2.8584
19.901,596,1.5925,-0.5969,-2.7153,-2.7153,0,0,0,-2.8597
19.936,597,1.4963,-0.6930,-2.7153,-2.7153,0,0,0,-2.8609
19.967,598,1.4132,-0.7761,-2.7153,-2.7153,0,0,0,-2.8619
20.000,599,1.3231,-0.8663,-2.7153,-2.7153,0,0,0,-2.8608
20.033,600,1.2326,-0.9567,-2.7153,-2.7153,0,0,0,-2.8622
20.068,601,1.1375,-1.0518,-2.7153,-2.7153,0,0,0,-2.8627
20.101,602,1.0478,-1.1416,-2.7153,-2.7153,0,0,0,-2.8719
20.135,603,0.9557,-1.2337,-2.7153,-2.7153,0,0,0,-2.8735
20.168,604,0.8662,-1.3232,-2.7153,-2.7153,0,0,0,-2.8810
20.200,605,0.7809,-1.4085,-2.7153,-2.7153,0,0,0,-2.8809
20.235,606,0.6857,-1.5037,-2.7153,-2.7153,0,0,0,-2.8806
20.266,607,0.6011,-1.5882,-2.7153,-2.7153,0,0,0,-2.8782
20.301,608,0.5066,-1.6828,-2.7153,-2.7153,0,0,0,-2.8720
20.332,609,0.4205,-1.7688,-2.7153,-2.7153,0,0,0,-2.8734
20.369,610,0.3205,-1.8689,-2.7153,-2.7153,0,0,0,-2.8724
20.404,611,0.2266,-1.9627,-2.7153,-2.7153,0,0,0,-2.8743
20.433,612,0.1474,-2.0419,-2.7153,-2.7153,0,0,0,-2.8735
20.469,613,0.0493,-2.1401,-2.7153,-2.7153,0,0,0,-2.8717
20.499,614,-0.0325,-2.2218,-2.7153,-2.7153,0,0,0,-2.8742
20.535,615,-0.1302,-2.3195,-2.7153,-2.7153,0,0,0,-2.8721
20.568,616,-0.2195,-2.4089,-2.7153,-2.7153,0,0,0,-2.8743
20.600,617,-0.3071,-2.4964,-2.7153,-2.7153,0,0,0,-2.8680
20.633,618,-0.3951,-2.5845,-2.7153,-2.7153,0,0,0,-2.8693
20.668,619,-0.4920,-2.6813,-2.7153,-2.7153,0,0,0,-2.8645
20.700,620,-0.5771,-2.7665,-2.7153,-2.7153,0,0,0,-2.8552
20.732,621,-0.6658,-2.8551,-2.7153,-2.7153,0,0,0,-2.8508
20.768,622,-0.8025,-2.8576,-3.8400,0.0000,0,0,0,-2.8513
20.803,623,-0.9343,-2.8576,-3.8400,0.0000,0,0,0,-2.8345
20.835,624,-1.0568,-2.8576,-3.8400,0.0000,0,0,0,-2.8192
20.867,625,-1.1805,-2.8576,-3.8400,0.0000,0,0,0,-2.8087
20.899,626,-1.3055,-2.8576,-3.8400,0.0000,0,0,0,-2.7984
20.934,627,-1.4385,-2.8576,-3.8400,0.0000,0,0,0,-2.7967
20.968,628,-1.5708,-2.8576,-3.8400,0.0000,0,0,0,-2.7886
21.001,629,-1.6959,-2.8576,-3.8400,0.0000,0,0,0,-2.7865
21.033,630,-1.8190,-2.8576,-3.8400,0.0000,0,0,0,-2.7810
21.067,631,-1.9510,-2.8576,-3.8400,0.0000,0,0,0,-2.7763
21.100,632,-2.0766,-2.8576,-3.8400,0.0000,0,0,0,-2.7716
21.132,633,-2.2006,-2.8576,-3.8400,0.0000,0,0,0,-2.7682
21.170,634,-2.3046,-2.7573,-2.7153,2.7153,0,0,0,-2.7653
21.201,635,-2.3880,-2.6739,-2.7153,2.7153,0,0,0,-2.7479
21.234,636,-2.4789,-2.5830,-2.7153,2.7153,0,0,0,-2.7385
21.268,637,-2.5687,-2.4933,-2.7153,2.7153,0,0,0,-2.7273
21.300,638,-2.6579,-2.4041,-2.7153,2.7153,0,0,0,-2.7188
21.332,639,-2.7446,-2.3174,-2.7153,2.7153,0,0,0,-2.7116
21.370,640,-2.8462,-2.2157,-2.7153,2.7153,0,0,0,-2.7059
21.400,641,-2.9291,-2.1328,-2.7153,2.7153,0,0,0,-2.6975
21.435,642,-3.0228,-2.0392,-2.7153,2.7153,0,0,0,-2.6967
21.466,643,-3.1063,-1.9557,-2.7153,2.7153,0,0,0,-2.6907
21.501,644,-3.2030,-1.8589,-2.7153,2.7153,0,0,0,-2.6896
21.533,645,-3.2885,-1.7734,-2.7153,2.7153,0,0,0,-2.6840
21.568,646,-3.3846,-1.6773,-2.7153,2.7153,0,0,0,-2.6775
21.604,647,-3.4774,-1.5845,-1.6971,1.6971,0,0,0,-2.6282
21.633,648,-3.5277,-1.5342,-1.6971,1.6971,0,0,0,-2.5914
21.668,649,-3.5864,-1.4755,-1.6971,1.6971,0,0,0,-2.5785
21.699,650,-3.6399,-1.4220,-1.6971,1.6971,0,0,0,-2.5690
21.734,651,-3.6990,-1.3629,-1.6971,1.6971,0,0,0,-2.5701
21.770,652,-3.7592,-1.3028,-1.6971,1.6971,0,0,0,-2.5833
21.802,653,-3.8150,-1.2469,-1.6971,1.6971,0,0,0,-2.6108
21.835,654,-3.8700,-1.1920,-1.6971,1.6971,0,0,0,-2.6178
21.866,655,-3.9232,-1.1387,-1.6971,1.6971,0,0,0,-2.6179
21.901,656,-3.9816,-1.0803,-1.6971,1.6971,0,0,0,-2.5980
21.934,657,-4.0377,-1.0242,-1.6971,1.6971,0,0,0,-2.5844
21.966,658,-4.0928,-0.9691,-1.6971,1.6971,1,0,0,-2.5865
22.002,659,-4.0937,-0.8832,0.0000,2.4000,0,0,0,-2.5879
22.033,660,-4.0937,-0.8086,0.0000,2.4000,0,0,0,-2.5892
22.069,661,-4.0331,-0.7477,1.6971,1.6971,0,0,0,-2.5931
22.102,662,-3.9778,-0.6924,1.6971,1.6971,0,0,0,-2.6010
22.135,663,-3.9218,-0.6364,1.6971,1.6971,0,0,0,-2.6072
22.168,664,-3.8656,-0.5802,1.6971,1.6971,0,0,0,-2.6067
22.199,665,-3.8126,-0.5272,1.6971,1.6971,0,0,0,-2.6099
22.235,666,-3.7521,-0.4667,1.6971,1.6971,0,0,0,-2.6118
22.266,667,-3.6984,-0.4130,1.6971,1.6971,0,0,0,-2.6114
22.302,668,-3.6373,-0.3519,1.6971,1.6971,0,0,0,-2.6154
22.333,669,-3.5854,-0.3000,1.6971,1.6971,0,0,0,-2.6178
22.369,670,-3.5242,-0.2388,1.6971,1.6971,0,0,0,-2.6209
22.402,671,-3.4684,-0.1830,1.6971,1.6971,0,0,0,-2.6223
22.435,672,-3.4113,-0.1259,1.6971,1.6971,0,0,0,-2.6196
22.469,673,-3.3547,-0.0693,1.6971,1.6971,0,0,0,-2.6162
22.501,674,-3.2999,-0.0145,1.6971,1.6971,0,0,0,-2.6103
22.534,675,-3.2435,0.0419,1.6971,1.6971,0,0,0,-2.6073
22.565,676,-3.1914,0.0940,1.6971,1.6971,0,0,0,-2.6043
22.604,677,-3.1260,0.1594,1.6971,1.6971,0,0,0,-2.6021
22.634,678,-3.0736,0.2118,1.6971,1.6971,0,0,0,-2.6065
22.666,679,-3.0197,0.2657,1.6971,1.6971,0,0,0,-2.6138
22.700,680,-2.9630,0.3224,1.6971,1.6971,0,0,0,-2.6072
22.735,681,-2.9028,0.3826,1.6971,1.6971,0,0,0,-2.6100
22.768,682,-2.8474,0.4380,1.6971,1.6971,0,0,0,-2.6103
22.800,683,-2.7918,0.4936,1.6971,1.6971,0,0,0,-2.6111
22.832,684,-2.7383,0.5471,1.6971,1.6971,0,0,0,-2.6113
22.871,685,-2.6719,0.6135,1.6971,1.6971,0,0,0,-2.5878
22.904,686,-2.6160,0.6694,1.6971,1.6971,0,0,0,-2.5395
22.934,687,-2.5644,0.7211,1.6971,1.6971,0,0,0,-2.5187
22.966,688,-2.5114,0.7740,1.6971,1.6971,0,0,0,-2.5217
23.002,689,-2.4260,0.7757,2.4000,0.0000,0,0,0,-2.5236
23.032,690,-2.3523,0.7757,2.4000,0.0000,0,0,0,-2.5303
23.068,691,-2.2668,0.7757,2.4000,0.0000,0,0,0,-2.5383
23.100,692,-2.1899,0.7757,2.4000,0.0000,0,0,0,-2.5465
23.136,693,-2.1284,0.7143,1.6971,-1.6971,0,0,0,-2.5521
23.167,694,-2.0768,0.6627,1.6971,-1.6971,0,0,0,-2.5639
23.199,695,-2.1319,0.6073,-1.6971,-1.6971,0,0,0,-2.5695
23.232,696,-2.1880,0.5511,-1.6971,-1.6971,0,0,0,-2.5685
23.267,697,-2.2817,0.4575,-2.7153,-2.7153,0,0,0,-2.5674
23.302,698,-2.3767,0.3624,-2.7153,-2.7153,0,0,0,-2.5749
23.334,699,-2.4626,0.2765,-2.7153,-2.7153,0,0,0,-2.5772
23.367,700,-2.5532,0.1860,-2.7153,-2.7153,0,0,0,-2.5772
23.402,701,-2.6478,0.0914,-2.7153,-2.7153,0,0,0,-2.5819
23.436,702,-2.7402,-0.0010,-2.7153,-2.7153,0,0,0,-2.5823
23.468,703,-2.8260,-0.0869,-2.7153,-2.7153,0,0,0,-2.5825
23.501,704,-2.9166,-0.1774,-2.7153,-2.7153,0,0,0,-2.5902
23.537,705,-3.0155,-0.2763,-2.7153,-2.7153,0,0,0,-2.6019
